189,181,189,181,188,189,181,181,189,188,189,189,189,189,181,181,188,181,181,181,188,181,188,189,181,189,189,188,181,188,181,181,189,188,188,189,188,181,181,181,189,189,188,181,189,181,181,189,189,189,181,151,151,158,158,151,151,158,151,158,158,158,159,158,159,151,158,159,158,159,159,151,151,151,151,151,159,158,151,158,159,158,159,158,151,158,159,151,158,20,24,38,40,39,42,39,40,40,38,39
189,181,189,181,181,181,189,189,189,189,189,188,181,189,181,188,181,188,181,188,189,181,189,189,188,188,189,189,188,188,189,189,189,189,188,189,189,181,181,189,188,181,189,181,181,188,188,188,181,188,189,158,159,159,151,158,158,159,151,158,158,151,158,151,159,158,159,158,159,158,158,151,159,158,159,158,159,159,158,151,158,158,158,151,158,159,158,151,151,151,14,20,21,40,41,43,38,41,40,40
188,181,188,181,188,188,189,189,181,188,188,189,189,189,181,181,189,189,188,188,189,188,189,189,181,181,181,188,188,188,188,189,189,188,188,181,189,189,188,188,189,181,188,181,188,188,189,188,181,188,189,151,158,158,151,151,159,159,151,158,151,159,159,151,158,158,151,151,159,159,158,159,151,151,158,158,158,151,159,159,159,158,158,159,158,151,158,158,159,151,159,158,21,14,41,41,41,39,41,41
189,189,181,189,189,189,189,189,181,189,188,189,181,181,188,188,189,181,189,181,181,189,181,188,188,181,188,181,188,189,189,189,188,189,181,188,189,181,189,189,188,189,188,181,181,189,189,188,188,189,188,158,159,151,158,158,159,158,158,158,158,158,159,159,158,151,151,159,159,158,159,158,151,159,159,159,151,151,151,151,159,159,159,158,158,151,151,158,151,159,151,159,159,15,23,20,39,38,41,40
181,188,189,181,189,189,188,188,181,189,181,189,189,188,181,189,188,189,181,188,188,181,188,188,189,189,181,181,189,188,188,188,181,189,181,189,189,181,181,188,188,188,188,181,181,189,188,189,189,189,188,151,159,159,159,159,158,158,158,158,159,159,158,159,159,159,151,159,158,159,159,159,158,158,151,159,158,158,159,159,151,151,158,159,159,158,158,158,158,158,151,151,158,158,151,20,40,39,40,41
188,181,189,181,189,188,181,188,188,189,188,189,181,188,181,188,189,181,188,181,181,189,188,181,181,189,181,181,189,181,188,181,189,181,189,181,188,188,181,189,189,188,181,181,181,188,189,181,189,189,181,158,158,159,159,158,151,151,159,159,158,159,159,159,158,151,151,158,151,159,158,158,151,159,159,159,159,158,159,151,158,158,151,158,158,151,159,159,159,158,158,151,159,151,151,19,24,41,38,39
181,189,188,181,188,181,188,189,188,189,189,189,181,189,181,189,181,188,188,188,188,188,181,188,189,188,188,189,181,188,181,189,189,189,189,181,189,188,188,181,181,181,188,189,189,189,188,189,189,188,189,151,158,151,151,158,159,158,159,151,151,151,159,151,159,159,158,158,159,159,151,159,151,151,158,151,158,158,159,151,151,158,159,158,159,158,158,158,159,159,158,158,159,159,151,158,18,20,39,39
181,181,189,181,188,189,181,189,188,189,189,188,189,189,181,189,188,181,189,189,188,189,189,181,189,189,189,188,189,181,188,189,181,188,188,188,189,188,189,181,189,181,189,181,181,189,181,188,181,188,181,188,151,159,159,159,151,158,158,159,151,158,159,158,151,158,151,151,151,151,151,159,151,151,159,159,159,151,151,158,158,151,151,158,151,158,158,159,159,158,159,158,151,158,151,151,159,13,38,40
188,189,188,188,189,188,188,189,189,188,188,181,188,189,181,189,189,188,189,189,181,181,189,189,189,188,188,188,188,181,188,181,188,189,181,188,181,188,189,181,189,188,189,181,189,181,189,181,189,181,188,189,158,158,151,158,158,159,159,151,151,159,151,158,158,158,158,159,158,158,158,159,151,151,151,151,151,159,151,158,158,158,159,158,151,159,159,158,158,159,159,151,151,158,158,158,151,22,20,41
188,181,189,181,189,188,189,181,189,181,189,181,181,189,189,181,188,181,181,189,189,181,181,188,188,181,188,189,189,188,188,188,189,181,181,189,188,189,189,189,189,188,188,189,188,181,189,181,189,181,188,189,159,151,159,159,151,158,159,159,159,158,151,159,151,158,151,159,158,158,158,158,151,159,151,158,159,159,159,158,159,159,158,151,151,151,151,151,151,151,159,159,151,159,151,159,159,159,16,38
188,188,189,189,188,188,189,189,188,189,189,189,189,181,189,188,188,189,188,188,181,188,188,189,189,189,188,189,181,188,188,188,188,181,189,181,181,189,188,181,189,188,188,181,181,189,188,189,181,181,181,181,151,159,151,159,151,158,158,158,151,151,159,151,158,158,151,158,159,159,151,151,151,159,158,151,158,158,158,159,159,159,159,159,159,151,158,158,158,158,159,151,151,159,151,159,159,159,14,23
188,181,181,181,181,181,189,188,188,189,188,189,189,189,188,188,189,189,189,189,188,189,189,189,189,181,189,188,189,189,181,189,181,181,181,189,188,188,188,181,189,181,188,181,188,181,181,189,181,188,189,189,159,158,151,158,158,151,158,151,151,151,158,159,151,158,159,151,159,151,151,158,159,158,158,158,151,158,151,151,159,151,158,159,158,158,159,159,158,159,151,151,159,158,158,158,158,151,158,18
189,181,188,188,188,188,181,188,188,189,181,189,181,189,181,181,189,189,188,189,189,189,188,189,181,189,181,189,181,188,181,181,188,181,181,188,189,181,181,181,181,188,189,188,188,189,189,188,189,189,188,181,158,159,151,151,158,158,159,158,159,151,159,158,159,151,159,159,158,158,158,159,159,159,151,159,159,159,158,151,159,159,159,159,158,159,151,159,151,151,151,151,151,158,158,151,158,158,159,159
181,188,181,188,189,189,189,181,188,188,181,188,181,188,189,181,188,181,181,188,188,189,181,181,189,189,181,189,181,188,188,188,181,189,181,181,188,188,188,188,188,188,188,181,189,188,189,181,181,188,189,188,158,151,151,159,158,151,159,151,151,151,151,151,159,151,151,158,151,159,158,158,159,158,159,158,159,158,158,159,151,159,151,158,159,159,158,158,158,151,159,159,159,158,158,151,151,158,159,159
181,188,189,189,188,189,189,189,189,181,188,181,189,188,188,188,188,189,189,188,181,189,189,189,181,189,188,181,188,189,189,181,188,181,189,188,188,181,188,188,181,181,188,181,189,181,188,189,189,189,189,181,158,158,159,151,158,159,158,158,151,159,151,158,159,159,159,158,159,159,158,151,158,159,158,158,159,151,159,151,158,151,151,158,158,151,151,159,151,158,151,158,158,158,151,151,151,158,159,158
189,188,189,181,188,189,189,189,188,188,181,181,181,189,189,189,188,188,188,188,188,181,188,189,189,189,181,188,188,181,188,189,181,189,188,181,189,188,189,181,181,189,189,188,188,189,189,188,188,189,188,188,158,151,159,159,151,159,151,159,158,158,159,159,151,159,158,158,159,158,158,159,151,158,158,158,158,158,158,158,158,158,151,159,151,151,158,151,158,158,159,151,158,158,159,151,159,158,151,151
189,189,181,188,181,189,188,181,181,181,188,188,189,181,189,189,188,181,189,181,181,181,181,181,189,189,189,188,181,181,188,188,181,189,188,189,189,181,189,189,188,181,189,189,189,181,189,181,189,181,181,189,159,158,158,158,159,159,151,151,159,159,158,151,151,158,159,151,159,159,159,151,151,151,158,158,159,151,158,159,158,158,158,151,158,159,159,151,151,159,151,159,151,151,159,158,159,158,158,159
188,189,188,189,189,188,181,189,189,188,188,189,181,181,188,181,189,188,181,189,189,189,188,189,189,188,181,189,188,189,188,189,188,189,189,189,188,189,181,181,189,188,188,181,189,188,188,181,189,189,188,188,151,159,158,151,151,159,159,159,159,159,151,151,159,158,158,151,158,159,151,159,158,151,158,159,159,158,159,151,159,158,158,151,158,159,151,151,159,159,158,158,151,159,159,158,159,158,158,158
189,181,188,188,189,188,181,188,188,181,189,189,188,189,188,188,181,189,188,181,181,188,188,181,189,189,181,181,189,189,189,188,181,181,181,189,189,188,188,181,181,181,181,181,189,181,188,181,189,189,189,189,158,159,159,159,159,151,159,151,159,158,159,159,159,159,159,151,158,158,151,151,151,158,158,151,158,151,158,158,158,158,158,151,151,159,158,151,159,158,158,151,158,151,159,151,158,151,151,158
181,181,181,188,189,188,181,188,181,189,181,189,188,189,181,188,181,189,181,189,189,188,181,189,189,188,189,189,189,189,189,189,189,181,188,188,188,189,189,181,189,188,188,189,181,181,188,181,189,188,188,188,158,158,151,151,151,158,159,151,159,158,151,159,151,159,151,159,159,151,151,151,151,158,158,159,158,158,151,158,158,151,159,159,159,151,158,159,159,151,159,159,159,151,158,158,151,159,158,158
188,181,188,189,181,188,181,188,181,189,189,189,188,189,189,181,181,188,181,188,181,188,181,188,189,188,181,181,188,188,189,181,181,188,181,188,188,189,188,181,188,181,181,188,189,189,181,181,188,188,181,189,159,151,151,159,151,158,158,158,151,151,159,151,151,151,159,151,159,151,151,158,158,158,151,158,151,151,151,151,158,159,151,159,151,159,158,158,159,159,151,159,151,158,159,151,158,151,158,151
